,URL,Recommender
77,https://angrybear.blogspot.com/2008/08/on-cornucopian-views-of-oil-supplies.html,https://economistsview.typepad.com/economistsview/2008/08/links-for-20-18.html
78,http://blogs.wsj.com/washwire/2008/08/18/5656/,https://economistsview.typepad.com/economistsview/2008/08/links-for-20-18.html
79,https://blogs.cfr.org/setser/2008/11/25/bonfire-of-sovereign-wealth-funds/,https://economistsview.typepad.com/economistsview/2008/11/links-for-20-24.html
80,https://www.nytimes.com/2008/11/25/opinion/25kahneman.html?_r=1&ref=opinion&oref=slogin,https://economistsview.typepad.com/economistsview/2008/11/links-for-20-24.html
81,https://angrybear.blogspot.com/2008/11/kevin-drum-asks-romers-some-questions.html,https://economistsview.typepad.com/economistsview/2008/11/links-for-20-24.html
82,https://rogueeconomistrants.blogspot.com/2008/11/3-laws-of-risk-and-their-implications.html,https://economistsview.typepad.com/economistsview/2008/11/links-for-20-24.html
83,https://www.washingtonpost.com/wp-srv/opinion/ssi/images/Toles/c_11242008_520.gif,https://economistsview.typepad.com/economistsview/2008/11/links-for-20-24.html
84,https://economistsview.typepad.com/economistsview/2008/10/interview-with.html,https://economistsview.typepad.com/economistsview/2008/11/links-for-20-24.html
85,http://www.voxeu.org/index.php?q=node/2609,https://economistsview.typepad.com/economistsview/2008/11/links-for-20-24.html
86,https://econospeak.blogspot.com/2008/11/tyler-cowen-on-investment-during-1930s.html,https://economistsview.typepad.com/economistsview/2008/11/links-for-20-24.html
87,https://www.ft.com/cms/s/0/28f8faac-ba3e-11dd-92c9-0000779fd18c.html?nclick_check=1,https://economistsview.typepad.com/economistsview/2008/11/links-for-20-24.html
88,https://www.newyorker.com/online/blogs/jamessurowiecki/2008/11/the-shortsellin.html,https://economistsview.typepad.com/economistsview/2008/11/links-for-20-24.html
89,https://www.eurekalert.org/pub_releases/2008-11/iu-aoh112408.php,https://economistsview.typepad.com/economistsview/2008/11/links-for-20-24.html
90,http://curiouscapitalist.blogs.time.com/2008/11/24/why-are-we-so-mean-to-the-car-companies-and-nice-to-the-banks/,https://economistsview.typepad.com/economistsview/2008/11/links-for-20-24.html
91,http://www.themonkeycage.org/2008/11/post_139.html,https://economistsview.typepad.com/economistsview/2008/11/links-for-20-24.html
92,https://www.newyorker.com/reporting/2008/12/01/081201fa_fact_cassidy?currentPage=all,https://economistsview.typepad.com/economistsview/2008/11/links-for-20-24.html
93,http://www.guardian.co.uk/commentisfree/cifamerica/2008/nov/24/barack-obama-timothy-geithner-treasury,https://economistsview.typepad.com/economistsview/2008/11/links-for-20-24.html
94,https://www.eurekalert.org/pub_releases/2008-11/bu-7oa112408.php,https://economistsview.typepad.com/economistsview/2008/11/links-for-20-24.html
95,https://www.nytimes.com/2008/11/16/weekinreview/16greenhouse.html?ref=business,https://economistsview.typepad.com/economistsview/2008/11/links-for-20-15.html
96,http://rodrik.typepad.com/dani_rodriks_weblog/2008/11/and-now-the-real-g-20-communiqu.html,https://economistsview.typepad.com/economistsview/2008/11/links-for-20-15.html
97,https://angrybear.blogspot.com/2008/11/credit-rating-game.html,https://economistsview.typepad.com/economistsview/2008/11/links-for-20-15.html
98,https://blogs.cfr.org/setser/2008/11/15/the-fed-has-been-forced-to-seek-risk-while-other-central-banks-seek-safety/,https://economistsview.typepad.com/economistsview/2008/11/links-for-20-15.html
99,http://worthwhile.typepad.com/worthwhile_canadian_initi/2008/11/how-do-we-stop-it-from-happening-again.html,https://economistsview.typepad.com/economistsview/2008/11/links-for-20-15.html
100,http://baselinescenario.com/2008/11/15/fdic-takes-mortgage-proposal-to-the-public/,https://economistsview.typepad.com/economistsview/2008/11/links-for-20-15.html
101,https://www.youtube.com/watch?v=9T9-iz40K6o,https://economistsview.typepad.com/economistsview/2008/11/links-for-20-15.html
102,https://chrisblattman.blogspot.com/2008/11/clash-of-titans.html,https://economistsview.typepad.com/economistsview/2008/11/links-for-20-15.html
103,http://www.ryanavent.com/blog/?p=1608,https://economistsview.typepad.com/economistsview/2008/11/links-for-20-15.html
104,https://www.washingtonpost.com/wp-dyn/content/article/2008/11/14/AR2008111403132.html?nav=rss_print/outlook,https://economistsview.typepad.com/economistsview/2008/11/links-for-20-15.html
105,https://krugman.blogs.nytimes.com/2008/11/15/macro-policy-in-a-liquidity-trap-wonkish/,https://economistsview.typepad.com/economistsview/2008/11/links-for-20-15.html
106,http://www.slate.com/id/2193474/,https://economistsview.typepad.com/economistsview/2008/06/links-for-20-15.html
107,http://blogs.wsj.com/economics/2008/06/15/bush-and-the-economy/,https://economistsview.typepad.com/economistsview/2008/06/links-for-20-15.html
108,http://gabriel.mihalache.name/ei/article/446/a-small-farms-paradise,https://economistsview.typepad.com/economistsview/2008/06/links-for-20-15.html
109,"http://www.latimes.com/news/nationworld/world/la-fg-biofuels16-2008jun16,0,2605521.story",https://economistsview.typepad.com/economistsview/2008/06/links-for-20-15.html
110,http://www.economicprincipals.com/,https://economistsview.typepad.com/economistsview/2008/06/links-for-20-15.html
111,https://www.washingtonpost.com/wp-dyn/content/article/2008/06/15/AR2008061501454.html,https://economistsview.typepad.com/economistsview/2008/06/links-for-20-15.html
112,http://www.voxeu.org/index.php?q=node/1224,https://economistsview.typepad.com/economistsview/2008/06/links-for-20-15.html
113,https://www.eurekalert.org/pub_releases/2008-06/uow-eaf061308.php,https://economistsview.typepad.com/economistsview/2008/06/links-for-20-15.html
114,http://www.sciam.com/article.cfm?id=culture-speeds-up-human-evolution,https://economistsview.typepad.com/economistsview/2008/02/links-for-20-22.html
115,https://www.nytimes.com/2008/02/23/opinion/23sat4.html?ref=opinion,https://economistsview.typepad.com/economistsview/2008/02/links-for-20-22.html
116,https://www.nytimes.com/2008/02/23/business/23housing.html?ref=business,https://economistsview.typepad.com/economistsview/2008/02/links-for-20-22.html
117,http://blogs.wsj.com/economics/2008/02/22/feds-fisher-we-cant-take-eye-off-inflation/,https://economistsview.typepad.com/economistsview/2008/02/links-for-20-22.html
118,https://www.washingtonpost.com/wp-dyn/content/blog/2008/02/22/BL2008022201767.html,https://economistsview.typepad.com/economistsview/2008/02/links-for-20-22.html
119,https://www.boston.com/bostonglobe/editorial_opinion/oped/articles/2008/02/22/the_line_between_comfort_and_greed/,https://economistsview.typepad.com/economistsview/2008/02/links-for-20-22.html
120,http://www.prospect.org/cs/articles?article=mccains_donothing_economics,https://economistsview.typepad.com/economistsview/2008/09/links-for-20-16.html
121,http://www.time-blog.com/swampland/2008/09/its_the_wages_stupid.html,https://economistsview.typepad.com/economistsview/2008/09/links-for-20-16.html
122,http://benmuse.typepad.com/arctic_economics/2008/09/how-likely-is-it-that-polar-bears-will-become-extinct.html,https://economistsview.typepad.com/economistsview/2008/09/links-for-20-16.html
123,http://macroblog.typepad.com/macroblog/2008/09/the-left-and-ri.html,https://economistsview.typepad.com/economistsview/2008/09/links-for-20-16.html
124,https://www.nytimes.com/2008/09/17/business/17leonhardt.html?partner=rssnyt&emc=rss,https://economistsview.typepad.com/economistsview/2008/09/links-for-20-16.html
125,https://blogs.ft.com/crookblog/2008/09/interesting-times/,https://economistsview.typepad.com/economistsview/2008/09/links-for-20-16.html
126,https://krugman.blogs.nytimes.com/2008/09/16/larry-king-not-so-live/,https://economistsview.typepad.com/economistsview/2008/09/links-for-20-16.html
127,https://bluematter.blogspot.com/2008/09/destruction-that-lehman-wrought.html,https://economistsview.typepad.com/economistsview/2008/09/links-for-20-16.html
128,http://www.dilbert.com/blog/entry/dilbert_survey_of_economists/,https://economistsview.typepad.com/economistsview/2008/09/links-for-20-16.html
129,http://www.salon.com/tech/htww/2008/09/16/mccain_and_aig/index.html?source=rss,https://economistsview.typepad.com/economistsview/2008/09/links-for-20-16.html
130,https://thinkprogress.org/2008/09/16/mccain-commerce-committee/,https://economistsview.typepad.com/economistsview/2008/09/links-for-20-16.html
131,http://blogs.wsj.com/economics/2008/09/16/fed-silence-on-energy-speaks-volumes/,https://economistsview.typepad.com/economistsview/2008/09/links-for-20-16.html
132,https://judson.blogs.nytimes.com/2008/09/16/a-commitment-pill/,https://economistsview.typepad.com/economistsview/2008/09/links-for-20-16.html
133,https://angrybear.blogspot.com/2008/09/dynamically-inconsistent-preferences.html,https://economistsview.typepad.com/economistsview/2008/09/links-for-20-16.html
134,http://newsweek.washingtonpost.com/onfaith/susan_brooks_thistlethwaite/2008/09/den_of_thieves.html,https://economistsview.typepad.com/economistsview/2008/09/links-for-20-16.html
135,http://rodrik.typepad.com/dani_rodriks_weblog/2008/09/capital-inflows-conundrums.html,https://economistsview.typepad.com/economistsview/2008/09/links-for-20-16.html
136,https://online.wsj.com/article/SB122161053317045669.html,https://economistsview.typepad.com/economistsview/2008/09/links-for-20-16.html
137,http://blogs.wsj.com/economics/2008/09/17/feds-aig-deal-here-there-be-dragons/,https://economistsview.typepad.com/economistsview/2008/09/links-for-20-16.html
138,https://www.nytimes.com/2008/09/17/opinion/17koppell.html?ref=opinion,https://economistsview.typepad.com/economistsview/2008/09/links-for-20-16.html
139,https://www.washingtonpost.com/wp-dyn/content/article/2008/09/15/AR2008091502532.html,https://economistsview.typepad.com/economistsview/2008/09/links-for-20-16.html
140,http://www.tinyrevolution.com/mt/archives/002554.html,https://economistsview.typepad.com/economistsview/2008/09/links-for-20-16.html
141,https://blogs.ft.com/maverecon/2008/09/the-end-of-american-capitalism-as-we-knew-it/,https://economistsview.typepad.com/economistsview/2008/09/links-for-20-16.html
142,http://www.voxeu.org/index.php?q=node/1657,https://economistsview.typepad.com/economistsview/2008/09/links-for-20-16.html
143,http://www.nst.com.my/Current_News/NST/Wednesday/Columns/2351355/Article/index_html,https://economistsview.typepad.com/economistsview/2008/09/links-for-20-16.html
144,http://www.prospect.org/csnc/blogs/ezraklein_archive?month=09&year=2008&base_name=mccain_social_security_privati,https://economistsview.typepad.com/economistsview/2008/09/links-for-20-16.html
145,https://www.ft.com/cms/s/0/49a481fe-8406-11dd-bf00-000077b07658.html?nclick_check=1,https://economistsview.typepad.com/economistsview/2008/09/links-for-20-16.html
146,http://www.portfolio.com/views/blogs/market-movers/2008/09/16/counterparty-risk-moves-to-the-fore?tid=true,https://economistsview.typepad.com/economistsview/2008/09/links-for-20-16.html
147,http://www.voxeu.org/index.php?q=node/1642,https://economistsview.typepad.com/economistsview/2008/09/links-for-20-16.html
148,https://www.bloomberg.com/apps/news?pid=20601039&sid=aF48BAsbUzLM&refer=columnist_berry,https://economistsview.typepad.com/economistsview/2008/10/links-for-20-29.html
149,http://www.voxeu.org/index.php?q=node/2500,https://economistsview.typepad.com/economistsview/2008/10/links-for-20-29.html
150,http://www.williampolley.com/blog/archives/2008/10/for-all-you-sta.html,https://economistsview.typepad.com/economistsview/2008/10/links-for-20-29.html
151,http://www.portfolio.com/views/blogs/odd-numbers/2008/10/29/does-the-yield-curve-work-in-times-of-panic?tid=true,https://economistsview.typepad.com/economistsview/2008/10/links-for-20-29.html
152,https://www.nytimes.com/2008/10/30/opinion/30geanakoplos.html?_r=1&ref=opinion&oref=login,https://economistsview.typepad.com/economistsview/2008/10/links-for-20-29.html
153,http://worthwhile.typepad.com/worthwhile_canadian_initi/2008/10/what-if-increased-government-spending-is-contractionary.html,https://economistsview.typepad.com/economistsview/2008/10/links-for-20-29.html
154,https://econ4obama.blogspot.com/2008/10/what-about-wage-insuranceisnt-that.html,https://economistsview.typepad.com/economistsview/2008/10/links-for-20-29.html
155,https://www.nytimes.com/2008/10/30/washington/30spend.html?_r=1&ref=business&oref=slogin,https://economistsview.typepad.com/economistsview/2008/10/links-for-20-29.html
156,http://voices.washingtonpost.com/economy-watch/2008/10/treasury_fdic_crafting_plan_to.html,https://economistsview.typepad.com/economistsview/2008/10/links-for-20-29.html
157,https://macromarketmusings.blogspot.com/2008/10/repeating-feds-policy-mistake-of-1936.html,https://economistsview.typepad.com/economistsview/2008/10/links-for-20-29.html
158,http://www.ryanavent.com/blog/?p=1560,https://economistsview.typepad.com/economistsview/2008/10/links-for-20-29.html
159,http://www.sciam.com/article.cfm?id=how-nature-breaks-the-second-law,https://economistsview.typepad.com/economistsview/2008/10/links-for-20-29.html
160,https://economix.blogs.nytimes.com/2008/10/29/come-with-me-to-the-fomc-a-sneak-peak-into-fed-life/,https://economistsview.typepad.com/economistsview/2008/10/links-for-20-29.html
161,http://www.econbrowser.com/archives/2008/10/deflation_risk.html,https://economistsview.typepad.com/economistsview/2008/10/links-for-20-29.html
162,https://cityeconomist.blogspot.com/2008/10/needed-washington-response-to-state-and.html,https://economistsview.typepad.com/economistsview/2008/10/links-for-20-29.html
163,https://www.eurekalert.org/pub_releases/2008-10/bu-eea102908.php,https://economistsview.typepad.com/economistsview/2008/10/links-for-20-29.html
164,https://krugman.blogs.nytimes.com/2008/12/02/wages-and-employment-in-the-30s/,https://economistsview.typepad.com/economistsview/2008/12/links-for-200-2.html
165,http://www.marginalrevolution.com/marginalrevolution/2008/11/changes-in-money-wages.html,https://economistsview.typepad.com/economistsview/2008/12/links-for-200-2.html
166,https://bits.blogs.nytimes.com/2008/12/02/how-comcast-controls-sonys-internet-tv-asking-the-cable-company-to-watch-internet-tv/,https://economistsview.typepad.com/economistsview/2008/12/links-for-200-2.html
167,https://www.nytimes.com/2008/12/03/washington/03mining.html?ref=science,https://economistsview.typepad.com/economistsview/2008/12/links-for-200-2.html
168,http://www.portfolio.com/views/blogs/market-movers/2008/12/02/q?tid=true,https://economistsview.typepad.com/economistsview/2008/12/links-for-200-2.html
169,http://www.salon.com/tech/htww/2008/12/02/open_your_eyes_peggy/index.html?source=rss&aim=/tech/htww,https://economistsview.typepad.com/economistsview/2008/12/links-for-200-2.html
170,http://www.sciam.com/article.cfm?id=how-to-foil-phishing-scams,https://economistsview.typepad.com/economistsview/2008/12/links-for-200-2.html
171,https://www.washingtonpost.com/wp-dyn/content/article/2008/12/02/AR2008120203020.html?nav=rss_business,https://economistsview.typepad.com/economistsview/2008/12/links-for-200-2.html
172,https://blogs.ft.com/wolfforum/2008/12/global-imbalances-threaten-the-survival-of-liberal-trade/,https://economistsview.typepad.com/economistsview/2008/12/links-for-200-2.html
173,https://robertreich.blogspot.com/2008/12/why-automakers-wont-make-fuel-efficient.html,https://economistsview.typepad.com/economistsview/2008/12/links-for-200-2.html
174,http://www.env-econ.net/2008/12/a-rose-by-any-o.html,https://economistsview.typepad.com/economistsview/2008/12/links-for-200-2.html
175,https://economix.blogs.nytimes.com/2008/12/02/obamas-most-interestin-pick/,https://economistsview.typepad.com/economistsview/2008/12/links-for-200-2.html
176,http://www.businessweek.com/the_thread/economicsunbound/archives/2008/12/the_return_of_p.html?campaign_id=rss_blog_economicsunbound,https://economistsview.typepad.com/economistsview/2008/12/links-for-200-2.html
177,http://curiouscapitalist.blogs.time.com/2008/12/02/are-citigroups-troubles-evidence-that-glass-steagall-repeal-was-a-colossal-mistake/,https://economistsview.typepad.com/economistsview/2008/12/links-for-200-2.html
178,https://robertreich.blogspot.com/2008/12/return-of-john-maynard-keynes.html,https://economistsview.typepad.com/economistsview/2008/12/links-for-200-2.html
179,https://www.project-syndicate.org/commentary/feldstein5/English,https://economistsview.typepad.com/economistsview/2008/12/links-for-200-2.html
180,https://www.ft.com/cms/s/0/0fe65a48-c0a9-11dd-b0a8-000077b07658.html,https://economistsview.typepad.com/economistsview/2008/12/links-for-200-2.html
181,http://www.tnr.com/politics/story.html?id=6a61c223-49f5-40f2-af65-90ec46e14a09,https://economistsview.typepad.com/economistsview/2008/10/links-for-20-12.html
182,https://www.newyorker.com/talk/financial/2008/10/20/081020ta_talk_surowiecki,https://economistsview.typepad.com/economistsview/2008/10/links-for-20-12.html
183,http://paul.kedrosky.com/archives/2008/10/13/economist_irvin.html,https://economistsview.typepad.com/economistsview/2008/10/links-for-20-12.html
184,https://www.ft.com/cms/s/0/55b32b9e-9888-11dd-ace3-000077b07658.html?nclick_check=1,https://economistsview.typepad.com/economistsview/2008/10/links-for-20-12.html
185,https://rationaloptimist.wordpress.com/2008/10/13/what-happened-further-reflections/,https://economistsview.typepad.com/economistsview/2008/10/links-for-20-12.html
186,http://www.growthcommissionblog.org/content/williamson-versus-the-washington-consensus,https://economistsview.typepad.com/economistsview/2008/10/links-for-20-12.html
187,http://www.voxeu.org/index.php?q=node/2407,https://economistsview.typepad.com/economistsview/2008/10/links-for-20-12.html
188,http://www.registerguard.com/csp/cms/sites/web/news/785353//story.csp,https://economistsview.typepad.com/economistsview/2008/10/links-for-20-12.html
189,https://blogs.ft.com/maverecon/2008/10/action-plan-my-foot/,https://economistsview.typepad.com/economistsview/2008/10/links-for-20-12.html
190,https://www.washingtonpost.com/wp-dyn/content/article/2008/10/12/AR2008101201631.html,https://economistsview.typepad.com/economistsview/2008/10/links-for-20-12.html
